Fecha Modificacion;Fecha Descarga;Cod. Puesto;Dotacion;Puesto;Cod. Departamento-Organismo Autonomo;Departamento-Organismo Autonomo;Cod. Centro Organico;Centro Organico;Cod. Centro Destino;Centro Destino;Categoria Retributiva;Perfil Linguistico;Fecha de Preceptividad;Importe retributivo
09/05/2016;09/03/2017;3257;26;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3673;LAUDIO COMISARIA;8;2;;31.443,44
09/05/2016;09/03/2017;3257;27;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3631;LAGUARDIA COMISARIA;8;2;;31.443,44
09/05/2016;09/03/2017;3257;28;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;8;2;31/03/2014;31.443,44
09/05/2016;09/03/2017;3257;29;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;453;OF.TERR. TRAFICO BIZKAIA/PROCESOS ELECTORALES;8;2;31/10/1994;31.443,44
09/05/2016;09/03/2017;3257;3;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3707;GERNIKA COMISARIA;8;2;31/03/1992;31.443,44
09/05/2016;09/03/2017;3257;30;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;8;2;;31.443,44
09/05/2016;09/03/2017;3257;31;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;8;2;31/10/1997;31.443,44
09/05/2016;09/03/2017;3257;32;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3713;BRIGADA MOVIL;8;2;31/10/1997;31.443,44
09/05/2016;09/03/2017;3257;4;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3655;ONDARROA COMISARIA;8;2;31/10/1991;31.443,44
09/05/2016;09/03/2017;3257;5;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3720;BALMASEDA COMISARIA;8;2;31/10/1992;31.443,44
09/05/2016;09/03/2017;3257;6;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3629;ERANDIO COMISARIA;8;2;31/03/2014;31.443,44
09/05/2016;09/03/2017;3257;7;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3683;GALDAKAO COMISARIA;8;2;31/03/1992;31.443,44
09/05/2016;09/03/2017;3257;8;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3626;BERGARA COMISARIA;8;2;31/10/1991;31.443,44
09/05/2016;09/03/2017;3257;9;JEFE/A DE CENTRO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3654;BEASAIN COMISARIA;8;2;;31.443,44
09/05/2016;09/03/2017;3267;1;MEDICO/A;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;3;;43.049,02
09/05/2016;09/03/2017;3267;2;MEDICO/A;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;3;;43.049,02
09/05/2016;09/03/2017;3267;3;MEDICO/A;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;3;31/10/1997;43.049,02
09/05/2016;09/03/2017;3267;4;MEDICO/A;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;3;31/03/2014;43.049,02
09/05/2016;09/03/2017;3274;1;TECNICO/A EVALUACION;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;3;;43.049,02
09/05/2016;09/03/2017;3275;1;TECNICO/A ANALISIS;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;11;3;31/10/2008;37.275,00
09/05/2016;09/03/2017;3277;1;TECNICO/A ARCHIVO Y PUBLICACIONES;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;11;3;31/03/2011;37.275,00
09/05/2016;09/03/2017;3381;1;JEFE/A DIVISION PLANIFICACION Y GEST. DE;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;17;3;;59.042,62
09/05/2016;09/03/2017;3383;1;JEFE/A SECCION SALUD MENTAL;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;14;3;31/10/1997;46.567,92
09/05/2016;09/03/2017;3400;1;JEFE/A AREA ORGANIZACION-COORDINACION;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;15;3;31/10/2008;50.175,72
09/05/2016;09/03/2017;3401;1;JEFE/A PROYECTOS ORGANIZACION;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;12;3;31/10/1997;39.870,32
09/05/2016;09/03/2017;3401;2;JEFE/A PROYECTOS ORGANIZACION;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;12;3;31/03/2014;39.870,32
09/05/2016;09/03/2017;3403;1;JEFE/A AREA ASISTENCIA LETRADA;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;16;3;31/12/2017;54.664,82
09/05/2016;09/03/2017;3491;1;SECRETARIO/A DE ALTO CARGO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;7;2;31/03/2003;29.808,94
09/05/2016;09/03/2017;3519;1;JEFE/A SECCION ADMINISTRATIVA;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;3;;43.049,02
09/05/2016;09/03/2017;3526;1;JEFE/A AREA GESTION Y ADMON. PERSONAL;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;17;4;31/03/2014;59.042,62
09/05/2016;09/03/2017;3527;1;TECNICO/A GESTION DE PERSONAL;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;11;4;;37.275,00
09/05/2016;09/03/2017;3528;1;RESPONSABLE PROYECTOS ESTRUCTURALES;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;4;31/03/2014;43.049,02
09/05/2016;09/03/2017;3529;1;TECNICO/A JURIDICO PREVENCION DE RIESGOS;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;4;;43.049,02
09/05/2016;09/03/2017;3530;1;TECNICO/A SUPERIOR DE PREVENCION DE HIGI;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;4;;43.049,02
09/05/2016;09/03/2017;3532;1;JEFE/A SECCION FORMACION Y NORMALIZACION;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;14;5;;46.567,92
09/05/2016;09/03/2017;3533;1;TECNICO/A SUPERIOR PREVENCION DE SEGURID;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;4;;43.049,02
09/05/2016;09/03/2017;3535;1;JEFE/A SECCION REGIMEN ESTATUTARIO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;14;4;31/03/2014;46.567,92
09/05/2016;09/03/2017;3549;1;JEFE/A DIVISION PREVENCION Y SALUD LABOR;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;17;4;;59.042,62
09/05/2016;09/03/2017;3550;1;JEFE/A AREA ESPECIALIDADES TECNICAS Y 2ª;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;15;4;31/03/2010;50.175,72
09/05/2016;09/03/2017;3575;1;TEC. SUP. PREVEN.FORM.ERGONOM. Y PSICOSO;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;13;3;01/10/1994;43.049,02
09/05/2016;09/03/2017;3576;1;RESP. INDEMNIZACIONES Y FONDO SOCIAL;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;3661;GIPUZKOA TRAFICO;14;3;01/10/1993;46.567,92
09/05/2016;09/03/2017;3578;1;TECN. SEGURIDAD FICHEROS Y GESTION CALID;11;SEGURIDAD;1,113E+11;DIRECCION DE RECURSOS HUMANOS;322;SEDE DE INTERIOR-ERANDIO;11;4;31/12/2017;37.275,00
09/05/2016;09/03/2017;3192;3;RESPONSABLE TERRRITORIAL SOS-DEIAK;11;SEGURIDAD;1,121E+11;DIRECCION ATENC.EMERGENCIAS Y METEOR.;289;GOBIERNO VASCO - DONOSTIA, VITORIA-GASTEIZ, 3;13;3;31/10/1994;43.049,02
09/05/2016;09/03/2017;3206;1;JEFE/A AREA EXPLOTACION HELICOPTEROS;11;SEGURIDAD;1,124E+11;DIRECCION DE LA ERTZAINTZA;322;SEDE DE INTERIOR-ERANDIO;15;3;31/10/1993;50.175,72
09/05/2016;09/03/2017;3288;1;TECNICO/A SUPERIOR QUIMICA;11;SEGURIDAD;1,124E+11;DIRECCION DE LA ERTZAINTZA;322;SEDE DE INTERIOR-ERANDIO;11;3;31/12/2017;37.275,00
09/05/2016;09/03/2017;3288;2;TECNICO/A SUPERIOR QUIMICA;11;SEGURIDAD;1,124E+11;DIRECCION DE LA ERTZAINTZA;322;SEDE DE INTERIOR-ERANDIO;11;3;31/12/2017;37.275,00
09/05/2016;09/03/2017;3289;1;TECNICO/A SUPERIOR EN BIOLOGIA;11;SEGURIDAD;1,124E+11;DIRECCION DE LA ERTZAINTZA;322;SEDE DE INTERIOR-ERANDIO;13;3;31/12/2017;43.049,02
09/05/2016;09/03/2017;3491;2;SECRETARIO/A DE ALTO CARGO;11;SEGURIDAD;1,124E+11;DIRECCION DE LA ERTZAINTZA;322;SEDE DE INTERIOR-ERANDIO;7;2;31/12/2014;29.808,94
09/05/2016;09/03/2017;3132;1;JEFE/A AREA COORD. DE POLICIAS LOCALES;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;15;3;31/12/2017;50.175,72
09/05/2016;09/03/2017;3145;10;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/10/1997;39.870,32
09/05/2016;09/03/2017;3145;11;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;;39.870,32
09/05/2016;09/03/2017;3145;12;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/03/2007;39.870,32
09/05/2016;09/03/2017;3145;14;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/10/2003;39.870,32
09/05/2016;09/03/2017;3145;15;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;;39.870,32
09/05/2016;09/03/2017;3145;21;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/03/2014;39.870,32
09/05/2016;09/03/2017;3145;6;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/10/1994;39.870,32
09/05/2016;09/03/2017;3145;7;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/03/2007;39.870,32
09/05/2016;09/03/2017;3145;8;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/10/1997;39.870,32
09/05/2016;09/03/2017;3145;9;LETRADO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/10/1997;39.870,32
09/05/2016;09/03/2017;3183;1;JEFE/A AREA ANALISIS ESTADISTICOS;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;15;3;;50.175,72
09/05/2016;09/03/2017;3207;1;JEFE/A AREA ESTUDIO;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;15;3;31/10/1993;50.175,72
09/05/2016;09/03/2017;3216;1;JEFE/A DIVISION ESTUDIO Y ANALISIS;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;98;3;;65.999,50
09/05/2016;09/03/2017;3217;1;JEFE/A EKINBIDE-OFICINA INICIAT. MEJORA;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;15;3;;50.175,72
09/05/2016;09/03/2017;3243;12;ADMINISTRATIVO/A A;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;7;2;31/10/2006;29.808,94
09/05/2016;09/03/2017;3244;11;ADMINISTRATIVO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;6;2;31/03/1992;28.310,10
09/05/2016;09/03/2017;3244;22;ADMINISTRATIVO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;6;2;31/10/1997;28.310,10
09/05/2016;09/03/2017;3244;23;ADMINISTRATIVO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;6;2;31/10/1997;28.310,10
09/05/2016;09/03/2017;3244;26;ADMINISTRATIVO/A B;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;6;2;31/03/2011;28.310,10
09/05/2016;09/03/2017;3248;54;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;5;2;31/10/1992;26.857,32
09/05/2016;09/03/2017;3378;1;JEFE/A AREA REGIMEN JURIDICO PUBLICO;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;15;3;31/10/1997;50.175,72
09/05/2016;09/03/2017;3379;1;JEFE/A AREA REGIMEN DISCIPLINARIO;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;15;3;31/10/2003;50.175,72
09/05/2016;09/03/2017;3380;1;TECNICO/A ESTADISTICA;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;11;3;31/03/2014;37.275,00
09/05/2016;09/03/2017;3503;1;TECNICO/A INVESTIGACION;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/03/2014;39.870,32
09/05/2016;09/03/2017;3586;1;TCO/A ESTRUCT. Y ORG. POLICIAL;11;SEGURIDAD;1,125E+11;DIRECCION DE GABINETE Y RECURSOS TECNIC.;322;SEDE DE INTERIOR-ERANDIO;12;4;31/10/2013;39.870,32
09/05/2016;09/03/2017;3459;24;CONDUCTOR DE DEPARTAMENTO;12;TRABAJO Y JUSTICIA;1,201E+11;DIRECCION DE SERVICIOS;117;GOBIERNO VASCO - SEDE VITORIA-GASTEIZ;6;1;31/10/1992;29.041,18
09/05/2016;09/03/2017;3568;10;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;1,2024E+11;SUBDIRECCION DE LA INSPECCION DE TRABAJO;995;INSPECCION DE TRABAJO DE GIPUZKOA;5;3;;27.557,48
09/05/2016;09/03/2017;3568;12;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;1,2024E+11;SUBDIRECCION DE LA INSPECCION DE TRABAJO;336;INSPECCION DE TRABAJO DE BIZKAIA;5;2;31/10/2012;27.557,48
09/05/2016;09/03/2017;3568;5;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;1,2024E+11;SUBDIRECCION DE LA INSPECCION DE TRABAJO;995;INSPECCION DE TRABAJO DE GIPUZKOA;5;3;;27.557,48
09/05/2016;09/03/2017;3568;7;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;1,2024E+11;SUBDIRECCION DE LA INSPECCION DE TRABAJO;995;INSPECCION DE TRABAJO DE GIPUZKOA;5;3;;27.557,48
09/05/2016;09/03/2017;3568;8;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;1,2024E+11;SUBDIRECCION DE LA INSPECCION DE TRABAJO;107;INSPECCION DE TRABAJO DE ALAVA;5;3;31/10/2012;27.557,48
09/05/2016;09/03/2017;3568;9;ADMINISTRATIVO/A GENERAL;12;TRABAJO Y JUSTICIA;1,2024E+11;SUBDIRECCION DE LA INSPECCION DE TRABAJO;107;INSPECCION DE TRABAJO DE ALAVA;5;3;;27.557,48
09/05/2016;09/03/2017;3045;1;CONSERVADOR;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;361;PALACIO DE JUSTICIA DE ATOTXA;4;1;31/10/1991;26.289,50
09/05/2016;09/03/2017;3045;2;CONSERVADOR;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;361;PALACIO DE JUSTICIA DE ATOTXA;4;1;31/03/1993;26.289,50
09/05/2016;09/03/2017;3048;18;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;2;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;21;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2342;JUZGADO DE 1. INSTANC. E INSTRUC. N. 1 DE IRUN;1;1;;22.155,70
09/05/2016;09/03/2017;3048;27;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2339;BERGARA (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;3;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;34;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2335;PALACIO DE JUSTICIA DE BARAKALDO/EAT BIZKAIA;1;1;;22.155,70
09/05/2016;09/03/2017;3048;35;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;37;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;4;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;5;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;53;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;54;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3048;58;LIMPIADOR/A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2343;TOLOSA (JUSTICIA);1;1;;22.155,70
09/05/2016;09/03/2017;3049;1;JEFE LIMPIADORAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);2;1;;23.612,82
09/05/2016;09/03/2017;3049;2;JEFE LIMPIADORAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);2;1;;23.612,82
09/05/2016;09/03/2017;3049;3;JEFE LIMPIADORAS;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);2;1;;23.612,82
09/05/2016;09/03/2017;3431;1;COORDINADOR EQUIPO PSICOSOCIAL DE LA C.A;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2347;TERRITORIO BIZKAIA (JUSTICIA);15;4;31/03/2002;52.863,90
09/05/2016;09/03/2017;3432;1;COORDINADOR EQUIPO PSICOSOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;14;4;31/03/2002;48.745,52
09/05/2016;09/03/2017;3432;2;COORDINADOR EQUIPO PSICOSOCIAL;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;14;4;31/03/2002;48.745,52
09/05/2016;09/03/2017;3433;1;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;501;PALACIO DE JUSTICIA BILBAO (BARROETA);13;3;31/03/2002;45.253,08
09/05/2016;09/03/2017;3433;10;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;13;3;31/03/2002;45.253,08
09/05/2016;09/03/2017;3433;11;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);13;3;31/03/2002;45.253,08
09/05/2016;09/03/2017;3433;12;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2334;BILBAO (JUSTICIA);13;3;31/03/2005;45.253,08
09/05/2016;09/03/2017;3433;13;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;13;3;31/03/2005;45.253,08
09/05/2016;09/03/2017;3433;14;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2346;VITORIA-GASTEIZ (JUSTICIA);13;3;;45.253,08
09/05/2016;09/03/2017;3433;15;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;926;PALACIO DE JUSTICIA VITORIA-GASTEIZ;13;3;31/10/2010;45.253,08
09/05/2016;09/03/2017;3433;16;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);13;3;31/10/2010;45.253,08
09/05/2016;09/03/2017;3433;17;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;2348;DONOSTIA-SAN SEBASTIAN (JUSTICIA);13;3;;45.253,08
09/05/2016;09/03/2017;3433;18;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);13;3;31/10/2010;45.253,08
09/05/2016;09/03/2017;3433;19;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);13;3;;45.253,08
09/05/2016;09/03/2017;3433;2;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);13;3;31/03/2002;45.253,08
09/05/2016;09/03/2017;3433;3;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;645;PALACIO DE JUSTICIA BILBAO (B. AIRES);13;3;;45.253,08
09/05/2016;09/03/2017;3433;5;PSICOLOGO;12;TRABAJO Y JUSTICIA;1,211E+11;DIR.DE LA ADMINISTRACION DE JUSTICIA;236;PALACIO DE JUSTICIA DONOSTIA-SAN SEBASTIAN;13;3;;45.253,08
