Apellidos, Nombre;Cargo Publico;"Retribuciones2014
Retribuciones2015";Fecha Inicio Relacion;Fecha Fin Relacion;Id_Dpto;Departamento;Id_Organo;Organo;Id_Centro_Organico;Centro Organico;Fecha Actualizacion
MOSQUERA ULLOA, FERNANDO MANUEL;DIRECTOR/A MEDICO GR.4;63.992,62;28/09/2009;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60113000;RED DE SALUD MENTAL DE ARABA;22/06/2016
MUGERTZA URKIDI, KONRADO;DIRECTOR/A;72.731,24;18/01/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6120000;DIRECCION DE GESTION DE PERSONAL;30/11/2015
MUGERTZA URKIDI, KONRADO;DIRECTOR/A;73.818,88;18/01/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6120000;DIRECCION DE GESTION DE PERSONAL;22/06/2016
MUGICA ANDUAGA, Mª JESUS GEMMA;DIRECTOR/A;72.821,12;27/12/2012;;8;08 - SALUD;8;Departamento de Salud;8020000;DIRECCION DE REGIMEN JURIDICO, ECONOMICO Y SERVICIOS GENERALES;30/11/2015
MUGICA ANDUAGA, Mª JESUS GEMMA;DIRECTOR/A;73.997,47;27/12/2012;;8;08 - SALUD;8;Departamento de Salud;8020000;DIRECCION DE REGIMEN JURIDICO, ECONOMICO Y SERVICIOS GENERALES;22/06/2016
MUÑOZ FERNANDEZ, JESUS;DIRECTOR/A GERENTE GR.1;85.689,86;11/01/2013;31/01/2015;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60111000;HOSPITAL UNIVERSITARIO ARABA;30/11/2015
MUÑOZ FERNANDEZ, JESUS;DIRECTOR/A GERENTE GR.1;8.325,91;11/01/2013;31/01/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60111000;ORGANIZACION SANITARIA INTEGRADA ARABA;22/06/2016
MUÑOZ OTAEGI, JOSE ANGEL MARIA;VICECONSEJERO/A;78.673,83;27/12/2012;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6600000;VICECONSEJERIA DE CULTURA, JUVENTUD Y DEPORTES;30/11/2015
MUÑOZ OTAEGI, JOSE ANGEL MARIA;VICECONSEJERO/A;78.711,99;27/12/2012;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6600000;VICECONSEJERIA DE CULTURA, JUVENTUD Y DEPORTES;22/06/2016
MURO NAJERA, MARCOS;DIRECTOR/A GENERAL DE LA SOCIEDAD;85.447,60;22/01/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;157;VISESA;157010000;VISESA;30/11/2015
MURO NAJERA, MARCOS;DIRECTOR/A GENERAL DE LA SOCIEDAD;85.447,60;22/01/2013;;4;04 - EMPLEO Y POLITICAS SOCIALES;157;VISESA;157010000;DIRECCION GENERAL / GERENCIA;22/06/2016
MURUA NAVARRO, FLORA;DIRECTOR/A DE ENFERMERIA GR.4;55.458,83;01/06/1997;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60113000;RED DE SALUD MENTAL DE ARABA;30/11/2015
MURUA NAVARRO, FLORA;DIRECTOR/A DE ENFERMERIA GR.4;55.812,68;01/06/1997;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60113000;RED DE SALUD MENTAL DE ARABA;22/06/2016
NABERAN OZAMIZ, JUAN FELIX;ASESOR/A EVALUACION POLIT. PUBLI. AMBITO SEGURIDAD;75.518,21;19/09/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7000000;CONSEJERIA;30/11/2015
NABERAN OZAMIZ, JUAN FELIX;ASESOR/A EVALUACION POLIT. PUBLI. AMBITO SEGURIDAD;73.358,02;19/09/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7000000;CONSEJERIA;22/06/2016
NUÑO SOLINIS, ROBERTO;DIRECTOR/A DEL INSTITUTO VASCO DE INVESTIGACION SANITARIA;75.980,10;03/07/2009;28/02/2015;8;08 - SALUD;107;BIOEF, Fundacion Vasca de Innovacion e Investigacion Sanitarias;107000000;BIOEF, Fundacion Vasca de Innovacion e Investigacion Sanitarias;30/11/2015
NUÑO SOLINIS, ROBERTO;DIRECTOR/A DEL INSTITUTO VASCO DE INNOVACION SANITARIA;12.778,43;03/07/2009;28/02/2015;8;08 - SALUD;107;BIOEF, Fundacion Vasca de Innovacion e Investigacion Sanitarias;107000000;DIRECCION GENERAL / GERENCIA;22/06/2016
OCHANDIANO MARTINEZ, XABIER IÑIGO;DIRECTOR/A;67.087,04;11/01/2013;12/06/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4110000;DIRECCION DE PLANIFICACION E INNOVACION EN EL EMPLEO;30/11/2015
OCHANDIANO MARTINEZ, XABIER IÑIGO;DIRECTOR/A;30.191,80;11/01/2013;12/06/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4110000;DIRECCION DE PLANIFICACION E INNOVACION EN EL EMPLEO;22/06/2016
OCTAVIO URANGA, ISABEL CARMEN;ASESOR/A EN COMUNICACIONES;67.087,04;15/01/2013;;8;08 - SALUD;8;Departamento de Salud;8000000;CONSEJERIA;30/11/2015
OCTAVIO URANGA, ISABEL CARMEN;ASESOR/A EN COMUNICACIONES;67.087,02;15/01/2013;;8;08 - SALUD;8;Departamento de Salud;8000000;CONSEJERIA;22/06/2016
OLABARRIA MUÑOZ, EMILIO;ASESOR/A DE POLITICAS SOCIALES;-;18/12/2015;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
OLAIZOLA ZUBILLAGA, AITOR;ASESOR/A DE POLITICA DEPARTAMENTAL;83.413,21;19/04/2013;09/02/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;30/11/2015
OLAIZOLA ZUBILLAGA, AITOR;ASESOR/A DE POLITICA DEPARTAMENTAL;4.964,00;19/04/2013;09/02/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
OLAIZOLA ZUBILLAGA, AITOR;ASESOR/A DE POLITICA DEPARTAMENTAL;59.568,04;10/02/2015;16/09/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
OLANO ARANCIBIA, OLATZ;DIRECTOR/A ECONOMICO-FINANCIERO ATENCION PRIMARIA;56.305,54;01/02/2009;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60137000;ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA;30/11/2015
OLANO ARANCIBIA, OLATZ;DIRECTOR/A GESTION GR.4;57.128,10;15/05/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60137000;ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA;22/06/2016
OLAZIREGI ALUSTIZA, MARIA JOSE;DIRECTOR/A PARA LA PROMOCION Y DIFUSION DEL EUSKERA;73.017,98;02/11/2014;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;67;Instituto Vasco Etxepare Euskal Institutua / Basque Institute;67110000;Direccion para la Promocion y Difusion del Euskera;30/11/2015
OLAZIREGI ALUSTIZA, MARIA JOSE;DIRECTOR/A PARA LA PROMOCION Y DIFUSION DEL EUSKERA;74.619,44;02/11/2014;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;67;Instituto Vasco Etxepare Euskal Institutua / Basque Institute;67110000;DIRECCION PARA LA PROMOCION Y DIFUSION DEL EUSKERA;22/06/2016
ONDARZABAL IZAGUIRRE, MARIA AINHOA;DIRECTOR/A;56.092,21;28/02/2014;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3230000;DIRECCION DE INTERNACIONALIZACION;30/11/2015
ONDARZABAL IZAGUIRRE, MARIA AINHOA;DIRECTOR/A;67.087,02;28/02/2014;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3230000;DIRECCION DE INTERNACIONALIZACION;22/06/2016
OREGI BASTARRIKA, ANA ISABEL;CONSEJERO/A DEL DEPARTAMENTO;90.881,00;17/12/2012;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9000000;CONSEJERIA;30/11/2015
OREGI BASTARRIKA, ANA ISABEL;CONSEJERO/A DEL DEPARTAMENTO;91.122,82;17/12/2012;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9000000;CONSEJERIA;22/06/2016
OREGI BAZTERRIKA, AITOR PATXI;DIRECTOR/A;33.543,51;01/07/2015;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3220000;DIRECCION DE ENERGIA, MINAS Y ADMINISTRACION INDUSTRIAL;22/06/2016
ORMAETXEA LEGARRETA, MIREN JOSU;DIRECTOR/A DE PERSONAL GR.2;65.702,59;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;30/11/2015
ORMAETXEA LEGARRETA, MIREN JOSU;DIRECTOR/A DE PERSONAL GR.2;72.517,08;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;22/06/2016
ORMAZABAL URBIZU, CARLOS;ASESOR/A EN ASUNTOS Y PROGRAMAS EUROPEOS;67.087,04;01/06/2013;01/08/2015;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3000000;CONSEJERIA;30/11/2015
ORMAZABAL URBIZU, CARLOS;ASESOR/A EN ASUNTOS Y PROGRAMAS EUROPEOS;39.142,78;01/06/2013;01/08/2015;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3000000;CONSEJERIA;22/06/2016
OROZ IZAGUIRRE, VICTOR;VICECONSEJERO/A;78.673,83;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3400000;VICECONSEJERIA DE AGRICULTURA, PESCA Y POLITICA ALIMENTARIA;30/11/2015
OROZ IZAGUIRRE, VICTOR;VICECONSEJERO/A;78.773,03;25/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3400000;VICECONSEJERIA DE AGRICULTURA, PESCA Y POLITICA ALIMENTARIA;22/06/2016
ORTEGA ETCHEVERRY, PAUL;DIRECTOR/A;67.087,00;23/01/2013;;1;01 - LEHENDAKARITZA;62;Agencia Vasca de Cooperacion al Desarrollo;62010000;Direccion de la Agencia Vasca de Cooperacion al Desarrollo;30/11/2015
ORTEGA ETCHEVERRY, PAUL;DIRECTOR/A;67.087,00;23/01/2013;;1;01 - LEHENDAKARITZA;62;Agencia Vasca de Cooperacion al Desarrollo;62010000;DIRECCION;22/06/2016
ORTIZ CEREZO, MARIA ARANZAZU;DIRECTOR/A DE ENFERMERIA ATENCION PRIMARIA;54.417,94;17/11/2011;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60114000;COMARCA ARABA;30/11/2015
ORTIZ CEREZO, MARIA ARANZAZU;DIRECTOR/A DE ENFERMERIA ATENCION PRIMARIA;55.388,19;17/11/2011;31/12/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60114000;COMARCA ARABA;22/06/2016
OSTOLAZA ARCAUZ, NOEMI;ASESOR/A DE ESTUDIOS Y PROGRAMAS;67.087,04;22/05/2013;09/02/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;30/11/2015
OSTOLAZA ARCAUZ, NOEMI;ASESOR/A DE ESTUDIOS Y PROGRAMAS;36.895,22;22/05/2013;09/02/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
OSTOLAZA ARCAUZ, NOEMI;ASESOR/A DE ESTUDIOS Y PROGRAMAS;30.191,80;10/02/2015;12/06/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4000000;CONSEJERIA;22/06/2016
OSTOLAZA ARCAUZ, NOEMI;DIRECTOR/A;36.895,22;13/06/2015;;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4010000;DIRECCION DEL GABINETE Y COMUNICACION;22/06/2016
OTAEGUI MURUA, JUAN Mª;PRESIDENTE/A;-;13/05/2010;22/12/2014;88;88 - Otros Entes, LEY 1/2014, de 26 de junio;204;Consejo Economico y Social Vasco;204010000;Consejo Economico y Social Vasco;30/11/2015
PAGOLA AIZPIRI, SARA;DELEGADO/A;110.693,60;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1250000;DELEGACION EUSKADI EN ARGENTINA-MERCOSUR;30/11/2015
PAGOLA AIZPIRI, SARA;DELEGADO/A;110.693,58;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1250000;DELEGACION EUSKADI EN ARGENTINA-MERCOSUR;22/06/2016
PALENZUELA MAESO, SILVIA;ASESOR/A COMUNIC. DEPARTAM. Y PORTAVOCIA GOBIERNO;67.087,04;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2000000;CONSEJERIA;30/11/2015
PALENZUELA MAESO, SILVIA;ASESOR/A COMUNIC. DEPARTAM. Y PORTAVOCIA GOBIERNO;67.171,60;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2000000;CONSEJERIA;22/06/2016
PALOMINO ZUBIAURRE, IÑIGO;DIRECTOR/A GENERAL DE LA SOCIEDAD;45.030,61;30/01/2013;29/07/2014;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;167;Eusko Trenbideak / Ferrocarriles Vascos, S.A.;167010000;Eusko Trenbideak / Ferrocarriles Vascos, S.A.;30/11/2015
PARIENTE DE PRADA, JOSE IGNACIO;DIRECTOR/A;67.087,02;14/05/2012;;88;88 - Otros Entes, LEY 1/2014, de 26 de junio;206;Agencia Vasca de Proteccion de Datos;206010000;Agencia Vasca de Proteccion de Datos;30/11/2015
PARIENTE DE PRADA, JOSE IGNACIO;DIRECTOR/A;68.258,38;14/05/2012;28/01/2016;88;88 - Otros Entes, LEY 1/2014, de 26 de junio;206;AVPD, Agencia Vasca de Proteccion de Datos;206010000;DIRECCION;22/06/2016
PEDROSA RODERO, FRANCISCO JAVIER;DIRECTOR/A DE PERSONAL GR.1;58.733,60;26/03/2015;31/12/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60111000;ORGANIZACION SANITARIA INTEGRADA ARABA;22/06/2016
PEDROSA RODERO, FRANCISCO JAVIER;DIRECTOR/A DE PERSONAL GR.3;63.750,49;11/03/2013;25/03/2015;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA BAJO DEBA;30/11/2015
PEDROSA RODERO, FRANCISCO JAVIER;DIRECTOR/A DE PERSONAL GR.3;15.004,72;11/03/2013;25/03/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60134000;ORGANIZACION SANITARIA INTEGRADA DEBABARRENA;22/06/2016
PEÑA MARTINEZ, JESUS Mª;SECRETARIO/A GENERAL (NIVEL VICECONSEJERO);84.232,73;19/12/2012;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1100000;SECRETARIA GENERAL DE LA PRESIDENCIA;30/11/2015
PEÑA MARTINEZ, JESUS Mª;SECRETARIO/A GENERAL (NIVEL VICECONSEJERO);84.421,41;19/12/2012;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1100000;SECRETARIA GENERAL DE LA PRESIDENCIA;22/06/2016
PEREA ARANDIA, JOSU;DIRECTOR/A DE GESTION DEL DOMINIO PUBLICO;70.678,00;12/05/2008;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;61;URA, Agencia Vasca del Agua;61140000;DIRECCION GESTION DOMINIO PUBLICO;30/11/2015
PEREA ARANDIA, JOSU;DIRECTOR/A DE GESTION DEL DOMINIO PUBLICO;72.093,23;12/05/2008;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;61;URA, Agencia Vasca del Agua;61140000;DIRECCION GESTION DOMINIO PUBLICO;22/06/2016
PEREIRA RODRIGUEZ, CARLOS JOSE;DIRECTOR/A GERENTE GR.2;82.338,85;23/03/2010;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;30/11/2015
PEREIRA RODRIGUEZ, CARLOS JOSE;DIRECTOR/A GERENTE GR.2;83.561,83;23/03/2010;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;22/06/2016
PEREZ DE EULATE GONZALEZ, BEGOÑA;DIRECTOR/A;72.166,82;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2210000;DIRECCION DE DESARROLLO ESTATUTARIO;30/11/2015
PEREZ DE EULATE GONZALEZ, BEGOÑA;DIRECTOR/A;73.337,03;19/04/2013;;2;02 - ADMINISTRACION PUBLICA Y JUSTICIA;2;Departamento de Administracion Publica y Justicia;2210000;DIRECCION DE DESARROLLO ESTATUTARIO;22/06/2016
PEREZ DE SAN ROMAN URTEAGA, ROBERTO;ASESOR/A ASUNTOS AGROPECUARIOS Y PESQUEROS;67.087,04;19/04/2013;;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3000000;CONSEJERIA;30/11/2015
PEREZ DE SAN ROMAN URTEAGA, ROBERTO;ASESOR/A ASUNTOS AGROPECUARIOS Y PESQUEROS;67.087,01;19/04/2013;20/02/2016;3;03 - DESARROLLO ECONOMICO Y COMPETITIVIDAD;3;Departamento de Desarrollo Economico y Competitividad;3000000;CONSEJERIA;22/06/2016
PEREZ IRAZUSTA, Mª ITZIAR;DIRECTOR/A GERENTE GR.3;74.483,30;01/02/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60133000;ORGANIZACION SANITARIA INTEGRADA BIDASOA;30/11/2015
PEREZ IRAZUSTA, Mª ITZIAR;DIRECTOR/A GERENTE GR.3;75.047,72;01/02/2013;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60133000;ORGANIZACION SANITARIA INTEGRADA BIDASOA;22/06/2016
PETRICORENA ARBELAIZ, LUIS MARIA;DIRECTOR/A;67.087,04;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1150000;DIRECCION DE GOBIERNO ABIERTO;30/11/2015
PETRICORENA ARBELAIZ, LUIS MARIA;DIRECTOR/A;67.087,02;19/04/2013;;1;01 - LEHENDAKARITZA;1;Lehendakaritza;1150000;DIRECCION DE GOBIERNO ABIERTO;22/06/2016
POMBO ORTIZ ARTIÑANO, IÑIGO;VICECONSEJERO/A;84.600,24;25/04/2013;12/06/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4200000;VICECONSEJERIA DE POLITICAS SOCIALES;30/11/2015
POMBO ORTIZ ARTIÑANO, IÑIGO;VICECONSEJERO/A;30.547,39;25/04/2013;12/06/2015;4;04 - EMPLEO Y POLITICAS SOCIALES;4;Departamento de Empleo y Politicas Sociales;4200000;VICECONSEJERIA DE POLITICAS SOCIALES;22/06/2016
PUJANA URIARTE, MARIA JOSE;DIRECTOR/A DE PERSONAL GR.4;58.997,07;12/05/2008;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60113000;RED DE SALUD MENTAL DE ARABA;30/11/2015
PUJANA URIARTE, MARIA JOSE;DIRECTOR/A DE PERSONAL GR.4;59.482,04;12/05/2008;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60113000;RED DE SALUD MENTAL DE ARABA;22/06/2016
RABANAL RETOLAZA, SANTIAGO;DIRECTOR/A GERENTE GR.1;85.965,69;07/02/2013;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60121000;ORGANIZACION SANITARIA INTEGRADA EZKERRALDEA ENKARTERRI CRUCES;30/11/2015
RABANAL RETOLAZA, SANTIAGO;DIRECTOR/A GERENTE GR.1;87.043,18;01/01/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60121000;ORGANIZACION SANITARIA INTEGRADA EZKERRALDEA ENKARTERRI CRUCES;22/06/2016
RAMIREZ SAMANIEGO, Mª LOURDES;DIRECTOR/A DE ENFERMERIA GR.1;68.071,52;26/01/2013;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60111000;HOSPITAL UNIVERSITARIO ARABA;30/11/2015
RAMIREZ SAMANIEGO, Mª LOURDES;DIRECTOR/A DE ENFERMERIA GR.1;69.195,82;26/01/2013;31/12/2015;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60111000;ORGANIZACION SANITARIA INTEGRADA ARABA;22/06/2016
REDONDO LERTXUNDI, JON;DIRECTOR/A;67.087,04;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6630000;DIRECCION DE JUVENTUD Y DEPORTES;30/11/2015
REDONDO LERTXUNDI, JON;DIRECTOR/A;67.087,02;25/04/2013;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;6;Departamento de Educacion, Politica Linguistica y Cultura;6630000;DIRECCION DE JUVENTUD Y DEPORTES;22/06/2016
REGULEZ ARIÑO, PILAR;DIRECTOR/A MEDICO GR.2;78.468,55;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;30/11/2015
REGULEZ ARIÑO, PILAR;DIRECTOR/A MEDICO GR.2;80.093,01;06/05/2014;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60123000;ORGANIZACION SANITARIA INTEGRADA BARRUALDE-GALDAKAO;22/06/2016
REKA ESPARZA, ANA MARIA;DIRECTOR/A;67.087,04;08/02/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7010000;DIRECCION DE GABINETE DEL CONSEJERO O LA CONSEJERA;30/11/2015
REKA ESPARZA, ANA MARIA;DIRECTOR/A;67.087,02;08/02/2013;;7;07 - SEGURIDAD;7;Departamento de Seguridad;7010000;DIRECCION DE GABINETE DEL CONSEJERO O LA CONSEJERA;22/06/2016
RETES SARATXAGA, ARANTXA;DIRECTOR/A ECONOMICO-FINANCIERO GR.1;76.975,71;15/12/2008;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60131000;ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA;30/11/2015
RETES SARATXAGA, ARANTXA;DIRECTOR/A ECONOMICO-FINANCIERO GR.1;77.957,72;01/01/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60131000;ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA;22/06/2016
ROCH IZARD, JOSE ORIOL;DIRECTOR/A GENERAL DE LA SOCIEDAD;23.667,35;25/08/2014;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;165;Orquesta de Euskadi, S.A.;165010000;Orquesta de Euskadi, S.A.;30/11/2015
ROCH IZARD, JOSE ORIOL;DIRECTOR/A GENERAL DE LA SOCIEDAD;69.937,70;25/08/2014;;6;06 - EDUCACION, POLITICA LINGUISTICA Y CULTURA;165;Orquesta de Euskadi, S.A.;165010000;DIRECCION GENERAL / GERENCIA;22/06/2016
RODRIGUEZ GUTIERREZ, CLAUDIO;ASESOR/A DE TRANSPORTES;72.909,74;10/05/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9000000;CONSEJERIA;30/11/2015
RODRIGUEZ GUTIERREZ, CLAUDIO;ASESOR/A DE TRANSPORTES;73.692,86;10/05/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9000000;CONSEJERIA;22/06/2016
RODRIGUEZ ITURRIZAR, ANA ISABEL;DIRECTOR/A DE ENFERMERIA GR.2;62.062,09;23/03/2010;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;30/11/2015
RODRIGUEZ ITURRIZAR, ANA ISABEL;DIRECTOR/A DE ENFERMERIA GR.2;62.854,18;23/03/2010;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60127000;RED DE SALUD MENTAL DE BIZKAIA;22/06/2016
RODRIGUEZ RAMIREZ, Mª CARMEN;DIRECTOR/A DE ENFERMERIA GR.1;74.231,78;01/01/2015;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60131000;ORGANIZACION SANITARIA INTEGRADA DONOSTIALDEA;22/06/2016
RODRIGUEZ RAMIREZ, Mª CARMEN;DIRECTOR/A DE ENFERMERIA ATENCION PRIMARIA;56.824,89;31/03/1995;31/12/2014;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60137000;ORGANIZACION SANITARIA INTEGRADA TOLOSALDEA;30/11/2015
RODRIGUEZ RODRIGUEZ, M.CARMEN;DIRECTOR/A GERENTE GR.4;71.510,23;01/11/2005;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60126000;HOSPITAL GORLIZ;30/11/2015
RODRIGUEZ RODRIGUEZ, M.CARMEN;DIRECTOR/A GERENTE GR.4;72.401,52;01/11/2005;;8;08 - SALUD;60;OSAKIDETZA, Servicio vasco de salud;60126000;HOSPITAL GORLIZ;22/06/2016
RUIZ DE ANGULO DEL CAMPO, MARIA ALMUDENA;DIRECTOR/A;67.087,04;25/04/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9310000;DIRECCION DE INFRAESTRUCTURAS DEL TRANSPORTE;30/11/2015
RUIZ DE ANGULO DEL CAMPO, MARIA ALMUDENA;DIRECTOR/A;67.087,02;25/04/2013;;9;09 - MEDIO AMBIENTE Y POLITICA TERRITORIAL;9;Departamento de Medio Ambiente y Politica Territorial;9310000;DIRECCION DE INFRAESTRUCTURAS DEL TRANSPORTE;22/06/2016
RUIZ DE EGUINO LANGARIKA, JAIME;DIRECTOR/A ECONOMICO-FINANCIERO GR.3;62.833,52;01/08/2006;;8;08 - SALUD;60;OSAKIDETZA - Servicio vasco de salud;60135000;ORGANIZACION SANITARIA INTEGRADA ALTO DEBA;30/11/2015
